titulo,artista,letra,tam_letra,idioma_detectado,sent_label,sent_score,sent_polarity
I Feel Like I'm Drowning,Two Feet,"You keep dreaming and dark scheming, yeah, you do You're a poison and I know that it's the truth All my friends think you're vicious And they say you're suspicious You keep dreaming and dark scheming, yeah, you do I feel like I'm drowning (I'm drowning) You're holding me down and (Holding me down) You're killing me slow (So slow, oh, no) I feel like I'm drowning (I'm drowning) You're so plastic and it's tragic just for you I don't know what the hell you gonna do When your look start depleting And your friends all start leaving You're so plastic and it's tragic just for you I feel like I'm drowning (I'm drowning) You're holding me down and (Holding me down) You're killing me slow (So slow, oh, no) I feel like I'm drowning (I'm drowning) My life's okay Yeah, just when you're not around me My life's okay Just when you're not around me My life's okay Just when you're not around me My life's okay I feel like I'm drowning (I'm drowning) You're holding me down and (Holding me down) You're killing me slow (So slow, oh, no) I feel like I'm drowning (I'm drowning)",198,en,negative,0.7452579140663147,-0.7452579140663147
Carry On,Angra,"Simple minded brain, for now you succumb Nothing changes your way This world insists to be the same Based on our mistakes The flowers fade along the road Don't blindfold your eyes So loneliness becomes the law Of a senseless life Follow your steps and you will find The unknown ways are on your mind Need nothing else than just your pride To get there, go! Now you'll have to face another day You won't be alone This life is forcing us to stay For how long? Cold is the wind and thunder struck On a stormy night But can't you see I'm by your side? We are marching on! Follow your steps and you will find The unknown ways are on your mind Need nothing else than just your pride To get there So carry on, there's a meaning to life Which someday we may find Carry on, it's time to forget The remains from the past to carry on Follow your steps and you will find The unknown ways are on your mind Need nothing else than just your pride To get there So carry on, there's a meaning to life Which someday we may find Carry on, it's time to forget The remains from the past So carry on, there's a meaning to life Which someday we may find Carry on, it's time to forget The remains from the past Carry on, it's time to forget The remains from the past to carry on Remains of past to carry on Remains of past",256,en,neutral,0.45363155007362366,0.0
Can You Feel My Heart,Bring Me The Horizon,"Can you hear the silence? Can you see the dark? Can you fix the broken? Can you feel, can you feel my heart? Can you help the hopeless? Well, I'm begging on my knees Can you save my bastard soul? Will you wait for me? I'm sorry, brothers So sorry, lover Forgive me, father I love you, mother Can you hear the silence? Can you see the dark? Can you fix the broken? Can you feel my heart? Can you feel my heart? Can you feel my heart? Can you feel my heart? I'm scared to get close and I hate being alone I long for that feeling to not feel at all The higher I get, the lower I'll sink I can't drown my demons, they know how to swim I'm scared to get close and I hate being alone I long for that feeling to not feel at all The higher I get, the lower I'll sink I can't drown my demons, they know how to swim I'm scared to get close and I hate being alone I long for that feeling to not feel at all The higher I get, the lower I'll sink I can't drown my demons, they know how to swim Can you feel my heart? Can you hear the silence? Can you see the dark? Can you fix the broken? Can you feel, can you feel my heart?",235,en,negative,0.4442829191684723,-0.4442829191684723
Perfect Strangers,Deep Purple,"Can you remember, remember my name? As I flow through your life A thousand oceans I have flown Oh, and cold, cold spirits of ice Ah, ah, all my life, I am the echo of your past (echo of your past) I am returning, the echo of a point in time Distant faces shine A thousand warriors I have known Oh, and laughing, as the spirits appear All, all your life, shadows of another day And if you hear me talking on the wind You've got to understand We must remain perfect strangers (I know) I know I must remain inside this silent well of sorrow A strand of silver, hanging through the sky Touching more than you see The voice of ages in your mind Oh, is aching, with the dead of the night Oh oh, precious life Your tears are lost in falling rain And if you hear me talking on the wind You've got to understand We must remain perfect strangers",164,en,neutral,0.4321211874485016,0.0
No One Like You,Scorpions,"Girl, it's been a long time that we've been apart Much too long for a man who needs love I miss you since I've been away Babe, it wasn't easy to leave you alone It's getting harder each time that I go If I had the choice, I would stay There's no one like you I can't wait for the nights with you I imagine the things we'll do I just want to be loved by you No one like you I can't wait for the nights with you I imagine the things we'll do I just want to be loved by you Girl, there are really no words strong enough To describe all my longing for love I don't want my feelings restrained Oh babe, I just need you like never before I just imagine you'd come through this door You'd take all my sorrow away There's no one like you I can't wait for the nights with you I imagine the things we'll do I just want to be loved by you No one like you I can't wait for the nights with you I imagine the things we'll do I just want to be loved by you No one like you I can't wait for the nights with you I imagine the things we'll do I just want to be loved by you No one like you I can't wait for the nights with you I imagine the things we'll do I just want to be loved by you",252,en,neutral,0.4675499498844147,0.0
I Write Sins Not Tragedies,Panic! At The Disco,"Oh, well, imagine As I'm pacing the pews in a church corridor And I can't help but to hear No, I can't help but to hear an exchanging of words What a beautiful wedding! What a beautiful wedding, says a bridesmaid to a waiter And yes, but what a shame, what a shame The poor groom's bride is a whore I chime in with a: Haven't you people ever heard of Closing a goddamn door? No, it's much better to face these kinds of things With a sense of poise and rationality I chime in: Haven't you people ever heard of Closing a goddamn door? No, it's much better to face these kinds of things With a sense of Oh, well, in fact Well, I'll look at it this way I mean, technically our marriage is saved Well, this calls for a toast, so pour the champagne Oh! Well, in fact Well, I'll look at it this way I mean, technically our marriage is saved Well, this calls for a toast, so pour the champagne Pour the champagne I chime in with a: Haven't you people ever heard of Closing a goddamn door? No, it's much better to face these kinds of things With a sense of poise and rationality I chime in: Haven't you people ever heard of Closing a goddamn door? No, it's much better to face these kinds of things With a sense of Poise and rationality Again I chime in: Haven't you people ever heard of Closing a goddamn door? No, it's much better to face these kinds of things With a sense of poise and rationality I chime in: Haven't you people ever heard of Closing a goddamn door? No, it's much better to face these kinds of things With a sense of poise and rationality Again",302,en,negative,0.42376333475112915,-0.42376333475112915
My Own Prison,Creed,"Court is in session, a verdict is in No appeal on the docket today, just my own sin The walls, cold and pale The cage, made of steel Screams fill the room Alone, I drop and kneel Silence, now the sound My breath, the only motion around Demons cluttering around My face, showing no emotion Shackled by my sentence Expecting no return Here, there is no penance My skin begins to burn (And I said: Ooh) so I held my head up high Hiding hate that burns inside Which only fuels their selfish pride (And I said: Ooh) all held captive out from the Sun A Sun that shines on only some We, the meek, are all in one I hear a thunder in the distance, see a vision of a cross I feel the pain that was given on that sad day of loss A lion roars in the darkness, only Ee holds the key A light to free me from my burden and grant me life eternally Should have been dead on a Sunday morning, banging my head No time for mourning, ain't got no time Should have been dead on a Sunday morning, banging my head No time for mourning, ain't got no time (And I said: Ooh) so I held my head up high Hiding hate that burns inside Which only fuels their selfish pride (And I said: Ooh) all held captive out from the Sun A Sun that shines on only some We, the meek, are all in one I cry out to God seeking only His decision Gabriel stands and confirms I've created my own prison I cry out to God seeking only His decision Gabriel stands and confirms I've created my own prison (And I said: Ooh) so I held my head up high Hiding hate that burns inside Which only fuels their selfish pride (And I said: Ooh) all held captive out from the Sun A Sun that shines on only some We, the meek, are all in one (And I said: Ooh) so I held my head up high Hiding hate that burns inside Which only fuels their selfish pride (And I said: Ooh) (I created, I created, I created) all held captive out from the Sun A Sun that shines on only some (I created, I created) We, the meek, are all in one (I created my own prison) Should have been dead on a Sunday morning, banging my head No time for mourning, ain't got no time",418,en,neutral,0.4043368995189667,0.0
Afterlife,Avenged Sevenfold,"Like walking into a dream So unlike what you've seen So unsure, but it seems ('Cause we've been waiting for you) Fallen into this place Just giving you a small taste Of your afterlife here, so stay You'll be back here soon anyway I see a distant light But, girl, this can't be right Such a surreal place to see So how did this come to be? Arrived too early And when I think of all the places I just don't belong I've come to grips with life and realize this is going too far I don't belong here, we gotta move on, dear Escape from this afterlife 'Cause this time I'm right to move on and on Far away from here A place of hope and no pain Perfect skies with no rain Can leave this place, but refrain ('Cause we've been waiting for you) Fallen into this place Just giving you a small taste Of your afterlife here, so stay You'll be back here soon anyway This peace on Earth's not right (with my back against the wall) No pain or sign of time (I'm much too young to fall) So out of place, don't wanna stay I feel wrong and that's my sign I've made up my mind Give me your hand, but realize I just wanna say goodbye Please, understand I have to leave and carry on my own life I don't belong here, we gotta move on, dear Escape from this afterlife 'Cause this time I'm right to move on and on Far away from here Got nothing against you and surely I'll miss you This place full of peace and light And I hope you might take me back inside When the time is right Loved ones back home all crying 'cause they're already missing me I pray by the grace of God that there's somebody listening Give me a chance to be that person I wanna be (I am unbroken, I'm choking on this ecstasy) Oh, Lord, I'll try so hard, but you gotta let go of me (unbreak me, unchain me, I need) (Another chance to live) I don't belong here, I gotta move on, dear This place full of peace and light And I hope you might take me back inside When the time is right",385,en,neutral,0.4775390326976776,0.0
Dancing In The Moonlight,Toploader,"We get it on most every night When that Moon is big and bright It's a supernatural delight Everybody's dancing in the moonlight Everybody here is out of sight They don't bark and they don't bite They keep things loose, they keep it tight Everybody's dancing in the moonlight Dancing in the moonlight Everybody's feeling warm and bright It's such a fine and natural sight Everybody's dancing in the moonlight We like our fun and we never fight You can't dance and stay uptight It's a supernatural delight Everybody was dancing in the moonlight Dancing in the moonlight Everybody's feeling warm and bright It's such a fine and natural sight Everybody's dancing in the moonlight We get it on almost every night And when that Moon is big and bright It's a supernatural delight Everybody's dancing in the moonlight Dancing in the moonlight Everybody's feeling warm and bright It's such a fine and natural sight Everybody's dancing in the moonlight Dancing in the moonlight Everybody's feeling warm and bright It's such a fine and natural sight Everybody's dancing in the moonlight Dancing in the moonlight Everybody's feeling warm and bright It's such a fine and natural sight Everybody's dancing in the moonlight Dancing in the moonlight Everybody's feeling warm and bright It's such a fine and natural sight Everybody's dancing in the moonlight Dancing in the moonlight Everybody's feeling warm and bright It's such a fine and natural sight Everybody's dancing in the moonlight",244,en,neutral,0.4122180640697479,0.0
Wake Up,Imagine Dragons,"Wheels up when I'm off the ground, I'm Nowhere, but I'm all around, I'm Spinnin', watch me now, I'm Spinnin' (spinnin'-nnin'-nnin') Big man when a wall's between us Big man gonna break to pieces Spinnin', can't believe it Spinnin' (spinnin'-nnin'-nnin') Uh, turn around, turn it up Talk a bit, zip it up Lock you in and close it up Yeah Everybody's coming for you, wake up Everybody's coming, wake up Bodies dropping everywhere, I'm waist up Everybody's coming, wake up Some days I'm a cha-chameleon Switch it up when I crawl the ceilin' Flip it upside down, I'm wheelin' Dealin' (dealin'-in'-in') Every single one of you is comin' to my mind Bring them all together, can you stack 'em in a line? Jealousy is gonna be your failure, not mine Winnin' (winnin'-nnin'-nnin') Uh, turn around, turn it up Talk a bit, zip it up Lock you in and close it up (uh, uh, uh) Oh, everybody's coming for you, wake up (wake up) Everybody's coming, wake up Bodies dropping everywhere, I'm waist up (waist up) Everybody's coming, wake up Everybody's coming, wake up Got a case of the take or leave it Give an inch and I'm bound to seize it Take a chainsaw out and feed it Rin-din-nin-nin (rin-din-nin-nin-nin-nin) Come alive when you don't believe it Write me off and I'd love to read it Spit your words and I'll watch you eat it Diggin' (diggin'-in'-in') Oh, everybody's coming for you, wake up (wake up) Everybody's coming, wake up (wake up, wake up) Bodies dropping everywhere, I'm waist up (waist up) Everybody's coming, wake up Everybody's coming, wake up What are you to do When they come for you? Winners hate to lose",284,en,neutral,0.5180072784423828,0.0
Don't Go Away,Oasis,"A cold and frosty morning there's not a lot to say About the things caught in my mind And as the day was dawning my plane flew away With all the things caught in my mind I don't wanna be there when you're coming down I don't wanna be there when you hit the ground So don't go away Say what you say But say that you'll stay Forever and a day In the time of my life 'Cause I need more time Yes, I need more time Just to make things right Damn, my situation, and the games I have to play With all the things caught in my mind Damn, my education, I can't find the words to say About the things caught in my mind I don't wanna be there when you're coming down I don't wanna be there when you hit the ground So don't go away Say what you say But say that you'll stay Forever and a day In the time of my life 'Cause I need more time Yes, I need more time Just to make things right Me and you, what's going on? All we seem to know is how to show The feelings that are wrong So don't go away Say what you say Say that you'll stay Forever and a day In the time of my life 'Cause I need more time Yes, I need more time Just to make things right Don't go away Say what you say But say that you'll stay Forever and a day In the time of my life 'Cause I need more time Yes, I need more time Just to make things right 'Cause I need more time Just to make things right Yes, I need more time Just to make things right So don't go away",303,en,neutral,0.48729828000068665,0.0
Tornado Of Souls,Megadeth,"This morning I made that call That one that ends it all Hanging up, I wanted to cry But dammit, this well's gone dry Not for the money, not for the fame Not for the power, just no more games But now I'm safe in the eye of the tornado I can't replace the lies that let a 1000 days go No more living trapped inside In her way, I'll surely die In the eye of the tornado, blow me away You'll grow to loathe my name You'll hate me just the same You won't need your breath And soon you'll meet your death Not from the years, not from the use Not from the tears, just self abuse But now I'm safe in the eye of the tornado I can't replace the lies that let a 1000 days go No more living trapped inside In her way I'll surely die In the eye of the tornado, blow me away Who's to say, what's for me to say Who's to say, what's for me to be Who's to say, what's for me to do Cause a big nothing it'll be for me The land of opportunity The golden chance for me My future looks so bright Now I think I've seen my light Can't say what's on my mind Can't do what I really feel In this bed I made for me Is where I sleep, I really feel I warn you of the fate Proven true too late Your tongue twist perverse Come drink now of this curse And now I fill your brain I spin you round again My poison fills your head As I tuck you in the bed You feel my fingertips You won't forget my lips You'll feel my cold breath It's the kiss of death",301,en,neutral,0.3986041247844696,0.0
Modern Love,David Bowie,"I know when to go out Know when to stay in Get things done I catch the paperboy But things don't really change I'm standing in the wind But I never wave bye, bye But I try I try There's no sign of life It's just the power to charm I'm lying in the rain But I never wave bye, bye But I try I try Never going to fall for (modern love) Walks beside me (modern love) Walks on by (modern love) Gets me to the church on time (church on time) Terrifies me (church on time) Makes me party (church on time) Puts my trust in God and man (God and man) no confessions (God and man) no religion (God and man) don't believe in modern love It's not really work It's just the power to charm Still standing in the wind But I never wave bye, bye But I try I try Never going to fall for (modern love) Walks beside me (modern love) Walks on by (modern love) Gets me to the church on time (church on time) Terrifies me (church on time) Makes me party (church on time) Puts my trust in God and man (God and man) no confessions (God and man) no religion (God and man) don't believe in modern love Modern love, modern love, modern love, modern love Modern love, modern love, modern love, modern love (Modern love, modern love, modern love, modern love) Modern love, walks beside me (modern love) Modern love, walks on by (modern love) Modern love, walks beside me (modern love) Modern love, walks on by (modern love) Never gonna fall for (modern love) (Modern love, modern love, modern love)",282,en,neutral,0.4768993556499481,0.0
Cocaine,Eric Clapton,If you wanna hang out You've got to take her out Cocaine If you wanna get down Down on the ground Cocaine She don't lie She don't lie She don't lie Cocaine If you got bad news You wanna kick them blues Cocaine When your day is done And you wanna run Cocaine She don't lie She don't lie She don't lie Cocaine If your thing is gone And you wanna ride on Cocaine Don't forget this fact You can't get it back Cocaine She don't lie She don't lie She don't lie Cocaine She don't lie She don't lie She don't lie Cocaine,104,en,neutral,0.45547184348106384,0.0
Wild Horses,The Rolling Stones,"Childhood living Is easy to do The things you wanted I bought them for you Graceless lady You know who I am You know I can't let you Slide through my hands Wild horses Couldn't drag me away Wild, wild horses Couldn't drag me away I watched you suffer A dull, aching pain Now you decided To show me the same No sweeping exits Or offstage lines Could make me feel bitter Or treat you unkind Wild horses Couldn't drag me away Wild, wild horses Couldn't drag me away I know I dreamed you A sin and a lie I have my freedom But I don't have much time Faith has been broken Tears must be cried Let's do some living After we die Wild horses Couldn't drag me away Wild, wild horses We'll ride them some day Wild horses Couldn't drag me away Wild, wild horses We'll ride them some day",152,en,negative,0.5093296766281128,-0.5093296766281128
Hard Times,Paramore,All that I want Is to wake up fine Tell me that I'm all right That I ain't gonna die All that I want Is a hole in the ground You can tell me when it's alright For me to come out (Hard times) Gonna make you wonder why you even try (Hard times) Gonna take you down and laugh when you cry (These lives) And I still don't know how I even survive (Hard times) (Hard times) And I gotta get to rock bottom! Walking around With my little rain cloud Hanging over my head And it ain't coming down Where do I go? Gimme some sort of sign You hit me with lightning! Maybe I'll come alive (Hard times) Gonna make you wonder why you even try (Hard times) Gonna take you down and laugh when you cry (These lives) And I still don't know how I even survive (Hard times) (Hard times) And I gotta hit rock bottom! Tell my friends I'm coming down We'll kick it when I hit the ground Tell my friends I'm coming down We'll kick it when I hit the ground When I hit the ground When I hit the ground When I hit the ground When I hit the ground (Hard times) Gonna make you wonder why you even try (Hard times) Gonna take you down and laugh when you cry (These lives) And I still don't know how I even survive (Hard times) Hard times (Hard times) Hard times (Hard times) Gonna make you wonder why you even try (Hard times) Gonna take you down and laugh when you cry (These lives) And I still don't know how I even survive (Hard times) Hard times (Hard times) And I gotta get to rock bottom!,294,en,neutral,0.4969957172870636,0.0
Can't Stop Lovin' You,Van Halen,"There's a time and place for everything For everyone We can push with all our might But nothing's gonna come Oh no, nothing's gonna change And if I asked you not to try Oh, could you let it be? I wanna hold you and say We can't throw this all away Tell me you won't go You won't go You have to hear me say I can't stop lovin' you And no matter what I say or do You know my heart is true Oh, I can't stop lovin' you You can change your friends Your place in life You can change your mind We can change the things we say And do it anytime Oh no, but I think you'll find That when you look inside your heart Oh baby, I'll be there Yeah Hold on I'm holdin' on Baby, just come on Come on, come on I just wanna hear you say I can't stop lovin' you And no matter what you say or do You know my heart is true Oh, I can't stop lovin' you Oh, so twisted and tied And all I remember Was how hard we tried Only to surrender And when it's over I know how it's gonna be And true love will never die Oh, not fade away And I can't stop lovin' you And no matter what I say or do You know my heart is true Oh, I can't stop lovin' you And I know what I've got to do Hey Ray, what you said is true Oh, I can't stop lovin' you Oh, I can't stop lovin' you",269,en,neutral,0.5290369987487793,0.0
Lonely Is The Night,Air Supply,Really thought that I Could live without you Really thought that I Could make it on my own Sent you away Yeah I said I didn't need you I let you go I let you go I let you go Now I'm so lost Without you Now you're not here And now I know Lonely is the night When I'm not with you Lonely is the night Ain't no light Shining through Till you're in my arms Till you're here by my side Lonely am I Never thought that I That I would need you Never thought that I That I'd be missing you Gotta get you back I just got to find a way now To let you know To let you know To let you know That I'm so lost without you Now this world Just ain't right Lonely is the night When I'm not with you Lonely is the night Ain't no light Shining through Till you're in my arms Till you're here by my side Lonely am I I can make it through The day I can fake it okay I just smile and pretend And I tell myself I'll be alright But lonely is the night Lonely is the night Now I'm so lost Without you Now you're not here And now I know Lonely is the night When I'm not with you Lonely is the night Ain't no light Shining through Till you're in my arms Till you're here by my side Lonely is the night Lonely is the night When I'm not with you Lonely is the night Ain't no light Shining through Till you're in my arms Till you're here by my side Lonely is the night Lonely is the night When I'm not with you Lonely is the night Ain't no light Shining through Till you're in my arms Till you're here by my side,314,en,neutral,0.482561856508255,0.0
Here All Night,Demi Lovato,"It was never safe for work, no, it was never platonic Yeah, we could make any ordinary location erotic Like counters and elevators, turning on all the neighbors Amateur moviemakers (bet you still watch 'em) November 22nd, you just never responded You didn't give an explanation, didn't care I was calling Like you never seen me naked, said we should go to Vegas Damn, I'm so devastated (but this song is awesome) Mascara still holding on Right into another song All I do since you've been gone Is stay up and stay out Begging for the bass till it's hitting me right Sweating on the dance floor under the lights To get over you I'll be here all ni-i-i-i-ight Playing my heart so I don't start to cry DJ's working late, she's helping me try To get over you I'll be here all ni-i-i-i-ight I don't wanna go all natural, I want electronic 'Cause if the music ever stops, I might go psychotic But if I'm never better, never put back together I'll turn the pain to pleasure (I can stay here forever) Mascara still holding on Right into another song All I do since you've been gone Is stay up and stay out Begging for the bass till it's hitting me right Sweating on the dance floor under the lights To get over you I'll be here all ni-i-i-i-ight Playing my heart so I don't start to cry DJ's working late, she's helping me try To get over you I'll be here all ni-i-i-i-ight Getting o—, getting o—, getting over you Getting o—, getting o—, getting over you Getting o—, getting o—, getting over you (oh-oh-oh) Getting o—, getting o—, getting over you Begging for the bass till it's hitting me right (oh) Sweatin' on the dance floor under the lights To get over you I'll be here all ni-i-i-i-ight (here all night) Playing my heart so I don't start to cry (no, don't cry) DJ's working late, she's helping me try (helping me try) To get over you I'll be here all ni-i-i-i-ight (I'll be here all night) Getting o—, getting o—, getting over you Getting o—, getting o—, getting over you Getting o—, getting o—, getting over you (oh) I'll be here all ni-i-i-i-ight (oh)",378,en,neutral,0.49409809708595276,0.0
Nem Todo Mundo Nasce herói,Alec' (BR),"A madrugada cai de novo e eu aqui sozinho Brigando com minhas frustrações e eu nem sei dizer Eu sinto a brisa e o vento leve, forças de um moinho Nem todo mundo cresce e vira o que nasceu pra ser Eu não sei mais se eu sou mais o mesmo E quanto tempo eu deixei o medo erguer Todas as paredes que eu tenho em volta de mim Mãe eu te amo e não consigo dizer pra você Eu tento tanto e me machuca não saber por quê Não quero mais ser vulnerável e me defender Me afasto tanto de afeto, eu não quero correr Preciso de um sorriso calmo e alguém pra me entender Pai, obrigado, cê tem se esforçado tanto Nesse tempo, eu canto Prestes a enlouquecer Tentando provar pra ninguém que eu não sou tão ruim No final, tudo é só eu aprendendo a ser Eu mesmo Sobrevoo as nuvens, caçando as estrelas Troquei minhas penugens pra aprender voar Vi as minhas ferrugens, tão bom revê-las Como cicatrizes vão me relembrar E essas dores passam, e o medo me atinge Meu coração finge não se importar mais Quando as dores passam, não me decifre Sou como esfinge, desvendam jamais Nem todo mundo nasce herói Eu não nasci e me ensinaram como dói Carrego o peso daquilo que me destrói Me corroendo como meu próprio algoz Eu sei da dor Nem todo mundo nasce herói Eu não nasci e me ensinaram como dói Mas eu virei depois que usei minha voz Carrego o peso de ser o cara que constrói Eu sei da dor Nem todo mundo vira herói A madrugada cai de novo e eu aqui sozinho Me perguntando quanto tempo até eu me perdoar Sinto a brisa e o vento leve, forças de um moinho Eles se tornaram gigantes pra me atormentar Sinceramente, eu só sou mais do mesmo E quanto tempo eu deixei pra derrubar Todas as paredes que eu tenho em volta de mim Mãe, eu te amo e agora eu sei me expressar Me orgulho tanto do quanto eu tenho a melhorar Eu sei que o caminho é difícil, mas vou enfrentar Pai, amo muito o seu jeito de mostrar me amar Trabalha tanto e arruma tempo pra me demonstrar E nesse tempo eu tenho me esforçado tanto Por isso que eu canto, não posso desanimar Porque eu vejo tanta gente se inspirar em mim Isso é um motivo de eu ainda poder inspirar Eu não era ninguém e o que foi me restar? A chuva caiu de manhã E se amanhã ela cair de novo, eu vou cantar o dobro Porque eu aprendi como cuidar de mim mesmo Nem todo mundo nasce herói Eu não nasci e me ensinaram como dói Carrego o peso daquilo que me destrói Me corroendo como meu próprio algoz Eu sei da dor Nem todo mundo nasce herói Eu não nasci e me ensinaram como dói Mas eu virei depois que eu usei minha voz Carrego o peso de ser o cara que constrói Eu sei da dor Nem todo mundo vira herói",517,pt,negative,0.49498453736305237,-0.49498453736305237
Through Glass,Stone Sour,"I'm looking at you through the glass Don't know how much time has passed Oh, God it feels like forever But no one ever tells you That forever feels like home Sitting all alone inside your head 'Cause I'm looking at you through the glass Don't know how much time has passed All I know is that it feels like forever But no one ever tells you that forever feels like home Sitting all alone inside your head How do you feel? That is the question But I forget you don't expect an easy answer When something like a soul becomes initialized and folded up Like paper dolls and little notes, you can’t expect a bit of hope So while you’re outside looking in, describing what you see Remember what you’re staring at is me ‘Cause I’m looking at you through the glass Don’t know how much time has passed All I know is that it feels like forever, but no one ever tells you That forever feels like home, sitting all alone inside your head How much is real? So much to question An epidemic of the mannequins, contaminating everything We thought came from the heart, but never did right from the start Just listen to the noises, null and void instead of voices Before you tell yourself, it's just a different scene Remember it's just different from what you've seen I'm looking at you through the glass Don't know how much time has passed And all I know is that it feels like forever, but no one ever tells you That forever feels like home, sitting all alone inside your head 'Cause I'm looking at you through the glass Don't know how much time has passed And all I know is that it feels like forever, but no one ever tells you That forever feels like home, sitting all alone inside your head And it's the stars The stars That shine for you And it's the stars The stars That lie to you, yeah-ah I'm looking at you through the glass Don't know how much time has passed Oh, God, it feels like forever, but no one ever tells you That forever feels like home, sitting all alone inside your head 'Cause I'm looking at you through the glass Don't know how much time has passed All I know is that it feels like forever, but no one ever tells you That forever feels like home, sitting all alone inside your head And it's the stars The stars That shine for you, yeah-ah And it's the stars The stars That lie to you, yeah-ah And it's the stars The stars That shine for you, yeah-ah And it's the stars The stars That lie to you, yeah-ah, yeah Oh, and the stars Oh, and the stars, they lie",469,en,neutral,0.5174369215965271,0.0
Take Me to the Beach,Imagine Dragons,"People-pleasing planet Got a million people sayin' how to plan it I can no longer stand it Gonna spend my days tellin' them to can it Each and to their own Got a salesman ringin' my phone Tell me where to go No, I don't wanna hear the down low I owe Nothing, not a penny, never wanna hear you preach No Take me to the beach (ah-ah-ah) You could have the mountains (ah-ah-ah) You take the snow (ah-ah-ah) It's way too cold My heart is cold enough (ah-ah-ah) Push comes to shove (ah-ah-ah) You could have the mountains (ah-ah-ah) I'll take the beach If you want it, come and get it Got a million people tellin' me they're with it And they got me at my limit And I'm tellin' you: I never spare a minute If you wanna keep on livin' For the sucker that is tellin' you your limit Gotta find out it's a gimmick Can't nobody tell you how to live it I owe Nothing, not a penny, never walkin' on a leash No Take me to the beach (ah-ah-ah) You could have the mountains (ah-ah-ah) You take the snow (ah-ah-ah) It's way too cold My heart is cold enough (ah-ah-ah) Push comes to shove (ah-ah-ah) You could have the mountains (ah-ah-ah) I'll take the beach I'm better off alone Like a rollin' stone Turnin' off my phone No one bringin' me down, down, down, down Just give me some space That Sun in my face And the days go on, and on, and on, and on (T-A-K-E, take me to the) Beach (ayy) (ah-ah-ah) You could have the mountains (have the mountains) (ah-ah-ah) You take the snow (ah-ah-ah) It's way too cold (it's way too cold) My heart is cold enough (aow) (ah-ah-ah) Push comes to shove (ah-ah-ah) You could have the mountains (ah-ah-ah) I'll take the beach (I'll take the, I'll take the, I'll take the) (take me to the) I don't have no friends, ask anyone Got me till the end, my favorite one Take me to the beach (I'll take the, I'll take the) I don't have no friends, ask anyone (ask anyone) Got me till the end, my favorite one Take me to the beach",374,en,neutral,0.40353694558143616,0.0
Geração Coca-Cola,Legião Urbana,"Quando nascemos fomos programados A receber o que vocês Nos empurraram com os enlatados Dos U.S.A., de nove às seis Desde pequenos nós comemos lixo Comercial e industrial Mas agora chegou nossa vez Vamos cuspir de volta o lixo em cima de vocês Somos os filhos da revolução Somos burgueses sem religião Somos o futuro da nação Geração Coca-Cola Depois de 20 anos na escola Não é difícil aprender Todas as manhas do seu jogo sujo Não é assim que tem que ser Vamos fazer nosso dever de casa E aí então vocês vão ver Suas crianças derrubando reis Fazer comédia no cinema com as suas leis Somos os filhos da revolução Somos burgueses sem religião Somos o futuro da nação Geração Coca-Cola Geração Coca-Cola Geração Coca-Cola Geração Coca-Cola Depois de 20 anos na escola Não é difícil aprender Todas as manhas do seu jogo sujo Não é assim que tem que ser Vamos fazer nosso dever de casa E aí então vocês vão ver Suas crianças derrubando reis Fazer comédia no cinema com as suas leis Somos os filhos da revolução Somos burgueses sem religião Somos o futuro da nação Geração Coca-cola Geração Coca-cola Geração Coca-cola Geração Coca-cola",199,pt,neutral,0.4393034875392914,0.0
Quando o Sol Se For,Detonautas Roque Clube,"Penso no que faço No que fiz e no que vou fazer Hoje o seu retrato só me mostra O que eu quero esquecer Quando o Sol se for Meu amor Vou onde você for Quando o Sol se for A luz indicará você pra mim Passo o tempo todo Tudo passa Passa a solução Sempre saio a noite A noite sempre Deixa a sensação Quando o Sol se for Meu amor Vou onde você for Quando o Sol se for A luz indicará você pra mim Quando o Sol se for Meu amor Vou onde você for Quando o Sol se for A luz indicará você pra mim E eu fico a te esperar Abro os olhos, mas não posso ver Não me canso de tentar Eu não quero entender Penso no que faço No que fiz e no que vou fazer Hoje o seu retrato só me mostra O que eu quero esquecer Quando o Sol se for Meu amor Vou onde você for Quando o Sol se for A luz indicará você pra mim Quando o Sol se for Meu amor Vou onde você for Quando o Sol se for A luz indicará você pra mim Quando o Sol se for Meu amor Vou onde você for Quando o Sol se for A luz indicará você pra mim Fui! Fui! Fui! Fui! Fui! Fui! Fui! Fui! Fui!",230,pt,neutral,0.6120877861976624,0.0
